Non-Sarcastic	کیسے کیسے گانڈو بھڑوے دلال کنجر نشئ چور اچکے حرامخور کرپٹ زانی پالشیئے ھمارے دل کو جلانے آ جاتے ھیں کس مادر یوے👊👊👊
Non-Sarcastic	سندھ پولیس کو عزت دو ✌️۔ اور آرمی چیف کی تحقیقات کی رپورٹ سامنے آنے دو
Sarcastic	سلیم لفافہ صحافی صاحب پوری عوام کو پتہ ہے کہ آپ کتنے نیک صحافی ہیں 😄 پیپلز پارٹی نون لیگ مولانا فضل ا…
Sarcastic	کامران خان آپکی دن بھریہ زمہ داری لگائی گئی اپوزیشن کی کردار کشی اوراس پربھونکناہےآپ خوشامدگری وچاپلوسی سےاورکتنی دولت کماناچاہتےہیں موٹرسائیکل سےپیجارو پراڈو تک کےسفرمیں ضمیرکی لاش سےاٹھتی بدبوآپ کی ناک بند نہیں کرتی ہے 🙏نوٹ آپ سب سےالتجاگزارش ہےہمیں بھی فالوکریں شکریہ
Sarcastic	بڑوں کی لڑائی میں بچوں کا کوئی کام نہیں تم کس خوشی میں اچھل رھے ھو🤔تابعدار ملازم😂🖐 مریم نواز StateAboveStateRejected
Non-Sarcastic	پاکستانی تاریخ صرف نوازشریف کو یہ اعزاز حاصل ھوا ھے کہ ان کا بیانیہ لوئر کلاس میں بھی پاپولر ھورھا ھے۔۔۔💖🌹💖 '' وؤٹ کو عزت دو ``
Non-Sarcastic	پوچھنا چاہیے یہ بندہ بوٹ چاٹ چاٹ کے تھکتا نہیں 😂😂
Non-Sarcastic	شاعر نے یہ ہی لکھا ہوا ہے 😅
Sarcastic	آئو نا اکٹھے ڈوبتے ہیں کہاں ڈوبنا ہے پٹوارن جی 😁
Sarcastic	ان بیغیرتوں کے ابا بھی مر جائیں تو ان کو افسوس نہ ہوگا یہ بیان ان کا محض ڈرامے پر مبنی ہے۔۔😅
Sarcastic	سی آئی اے اور راء کے ٹکڑوں پہ پلنے والے کتوں کی ایک خاص نسل کا کام ہی آئی ایس آئی اور پاک فوج پہ بھونکنا ہے تے پھونکی جا🤣🤣🤣😂
Non-Sarcastic	😍😂😂😂😂پھپھو سے کسی کی نظر ہٹے تو تب نا 🙈🙊🙉🙈🙊🙉🙊
Non-Sarcastic	شکوے تو بہت ہیں پر💔 کسی کا برا چاہنا میری تربیت میں نہیں🔥
Non-Sarcastic	اپنا آپس چے ہی فساد پے جانا وا😂
Sarcastic	کچھ صحافیوں کو تو کھسرے کے اوزار دئے ہیں کہ جونسا بھی سائڈ لو تو استعمال کر سکو۔ مثلا '' آج کامران خان کے ساتھ 😃
Sarcastic	کوئی فرق نہیں پڑتا اگر سندھ پولیس افسران چھٹی پر چلے گئے ہیں ۔ ٹائیگر فورس کو اسی دن کے لیئے تو تیار کیا تھا ۔ فیاض چوہان اور ڈاکٹر شہباز گل 😁😝😝
Sarcastic	سنا ہے آرمی چیف صاحب نے ووٹ چوری کا نوٹس لے بہت خوب 🌷🌷
Non-Sarcastic	بڑوں کی لڑائی میں بچوں کا کوئی کام نہیں تم کس خوشی میں🐒 اچھل رھے ھوتابعدار ملازم مریم نوازشریف StateAboveStateRejected
Non-Sarcastic	ہائے اللہ 😱 مینو تے سب بھول ہی گئے😂😂
Non-Sarcastic	یہ بھی لفافہ خور بن گیا ہے میڈم جی😐
Sarcastic	اتنی عزت تو کبھی مریم نے کپٹن صفدر کو نہیں دی جتنی بلاول دے رہا ہے 😏
Sarcastic	لڑکیاں ایک سوٹ پہن کر دوسری شادی میں نہیں جاتی اور لڑکوں نے ایک ماسک میں پورا کرونا نکال دیا ہے 😂😁😉😋😃
Sarcastic	میں نے کچھ لوگ لگا رکھا ہیں اپنی پیٹھ پیچھے برائی کرنے کے لیے تنخواہ کچھ بھی نہیں مگر کام بڑی ایمانداری سے کرتے ہیں 😂😜🙊😏😂…
Non-Sarcastic	کھو ہی جاو گی لگتا ہے 😂😂
Non-Sarcastic	ہر کوئی کٹھ پتلی بن کر رہ نہیں سکتا، میں سلیوٹ پیش کرتا ہوں IG سندھ اور سندھ پولیس کو جہنوں نے اپنے دائرہ اختیار پر اثر انداز ہونے والوں کے خلاف احتجاجا چھٹی کی درخواستیں جمع کروانا شروع کردیں ✌️
Non-Sarcastic	ITTEFAQ_PROMO 🌱بہترین فالوبیک ٹیم🌱 🅰️
Sarcastic	کامران خان کیا ہیں ... .. بس خوامخواہ ہیں 😁
Sarcastic	عورت جیسی بیوقوف کوئی مخلوق نہیں ۔۔۔۔محبت اور عزت ملے تو محبت میں شراکت تک ہنستے ہنستے سہہ جاتی ہے 🥀🍂
Sarcastic	آرمی چیف نے نہایت ہی سیانے طریقے سے پیپلز پارٹی کو تو اب نون لیگ بیانیہ سے بہت دور کر لیا دیکھتے رہیے نون لیگ کی آخر میں حالت کیا ہونی 😍
Non-Sarcastic	ماں صدقے 😏
Non-Sarcastic	یہ بھی سہی کہا 😝❤️🌹
Non-Sarcastic	میر صاحب، کامران خان صاحب کو آج کل 7 خون بھی معاف ہیں😀
Sarcastic	ایک شخص کو گراتے گراتے کتنے گر گئے ہیں لوگ کل تک ایک دوسرے کو کاٹ رہے تھے آج چاٹ رہے ہیں ✌ پٹواریوں_کی_مادرملت
Sarcastic	کراچی جلسے میں افراتفری پھیل گئی جب جنریٹر والے نے آواز دی کے '' ڈیزل '' مک گیا جے 😂😂😂 پٹواریوں_کی_مادرملت
Sarcastic	نوٹس تو ایسے لے رہے ہیں ،جیسے پہلے پتہ ہی نہیں تھا 😇
Non-Sarcastic	غزوہ سندھ کیلئے ٹویٹس ڈرافٹ کر رھے ھیں 👨‍💻
Non-Sarcastic	اے قدرت کی حسین مورت 🦋 میں تمہارے حُسن کو جانچنے بیٹھوں تو مجھے صدیاں بھی کم پڑ جائیں کہ اے ادائے سُخن☘ تمہاری جبیں چُھونے سے دھرتی کا وہ ٹکرا سالوں اپنی قسمت پر ناز کرتا ہے تمہارے ہاتھ چُھو لینے سے ازلوں سے بیمار شخص لمحوں میں ٹھیک ہوتا دیکھا گیا ہے 🌾🌴🌳
Non-Sarcastic	سندھ پولیس کی عزت میری عزت ہے، سندھ پولیس کی بے عزتی میری بے عزتی ہے چیئرمین بلاول بھٹو زرداری❤ زندہ پولیس زندہ ❤❤💪
Sarcastic	پاک فوج کے ساتھ،، مگر کسی سیاسی جرنیل کے ساتھ نہیں 😷🙏✌️
Sarcastic	جو اپنی بیوی کو عزت نہیں دے سکتے وہ سندھ پولیس کو عزت دلوائے گے 😄😄😄
Sarcastic	اس خنزیرکےبچےکاباقی کاٹبرجوپاکستان میں ہےاسےISIاٹھاکےاس خنزیرکوپاکستان بلاسکتی ہےاورپھراس کی تشریف پرچھترول کےبیل بوٹےبناکےاس کاایجنڈاپروپیگنڈااس کی تشریف میں گھسابھی سکتی ہےاوراس کےناجائزباپ گوالمنڈیلاجس کایہ پالتوکتاہےکوبھی واپس بلاسکتی ہےیہ مادرچودایزی لےرہاISIکومیشایادآگئی😁
Non-Sarcastic	اب مجھے کوئی سکینہ نہیں کہتا بابا 💔😭😭 مرثیہ
Non-Sarcastic	سوال بھی جواب دیتے ہوئے پوچھا ہے 😂
Non-Sarcastic	آپ مفت میں گھوٹ کی بوا بنی ہوئی ہیں 😂🙏
Sarcastic	تبھی تو گنجے کو نکالا ہم نے ..منحوس مارا لوڈ شیڈنگ ختم کرنے کا وعدہ کر کے آیا تھا ..کمبخت 😂😂😂😂😂
Sarcastic	پرچی پڑھ کر بونگیاں مارتے تو اتنا ذلیل نہ ہوتے 😄😄
Sarcastic	پٹواریوں سے زیادہ قابلِ رحم اور کوئی مخلوق نہیں ۔۔چوری باپ نے کی۔۔عیش اولاد کر رہی ھے اور چھتر پٹواری کھا رہے ہیں 👞👞👞 پٹ…
Non-Sarcastic	اھاں 👌👌
Non-Sarcastic	پتہ چل گیا مینوں 😂😂😂
Non-Sarcastic	سندھ پولیس کا اپنے ادارے کے وقار کے لیے احتجاج کا بہترین انداز ... 👏👏 StateAboveStateRejected
Sarcastic	زندگی کو اتنی سستی نہ بناؤ💫🥀 کہ دو ٹکے کے لوگ کھیل کر چلے جائیں
Sarcastic	سارا وقت سلیکٹڈ کو برا بھلا کہتے ہیں اور جب سلیکٹر کا خود کو فون آجائے تو خوشی سے بھنگڑے ڈالتے ہیں بس اتنی سی اوقات ہے ۔ 😂😂🤓
Sarcastic	یہ لوگ سندھ پولیس کو مراد سعید سمجھ ریے تھے ہن مزا آیا جے ۔پٹیل صاحب 😀😀😀
Non-Sarcastic	ڈن سر 👍👍😍
Non-Sarcastic	ھن آرام جے😂😂😂😂
Non-Sarcastic	اکلوتی نہیں ہو پہلے تے اے کلئیر کرو😂
Sarcastic	مریم کی نانی بننے میں اب بھی شکوک ہے کہ بنی کدھر سے ہیں کیونکہ وہ تو صفدر کو نوکر سمجھتی ہے افواہ یہ کہ سسرال قطری ہے 😅😅😅
Sarcastic	درویش جیل سے چھٹ گیا ہے 😀 لیڈر بن کر نکلا ہے شاید 😁
Sarcastic	باندری کو دیکھے یہ ہے وہ الگ مخلوق 😂🤣 جو ایک دوسرے کو اچھی طرح جانتے ہے 😂
Non-Sarcastic	آپ کو گالی دینا بھی گالی کی توہین ہے 😂
Non-Sarcastic	اے ڈی پی بہت بری اے دوسری لگالے🙊
Non-Sarcastic	میں تو بس نیوز دیکھنے آ جاتی ہوں ٹویٹر پہ لکھنا شکھنا کوٸی ضروری نہیں کچھ😁 نیوز دیکھ لیں اب چلو پھر گڈ ناٸیٹ😴
Sarcastic	دو سال گزر گئے 😷 اور دو سال پہلے والے پاکستان سے آج کے پاکستان کا موازنہ کر لیں کہ میرے قائد نے اسے کہا ترق…
Sarcastic	اس وقت ن لیگ مقبول ترین جبکہ پی ٹی آئی مجبور ترین نظر آرہی ہے اور شیخ رشید فضول ترین نظر آرہے ہے..😂😊
Sarcastic	کامران خان آپکی دن بھریہ زمہ داری لگائی گئی اپوزیشن کی کردار کشی اوراس پربھونکناہےآپ خوشامدگری وچاپلوسی سےاورکتنی دولت کماناچاہتےہیں موٹرسائیکل سےپیجارو پراڈو تک کےسفرمیں ضمیرکی لاش سےاٹھتی بدبوآپ کی ناک بند نہیں کرتی ہے 🙏
Non-Sarcastic	تب ہی عقل بھی جمی پڑی پھوپھا جی کی حرکتیں نہیں دس رہی تانو پھوپو جی😏😏😂😂😂
Non-Sarcastic	آئ جی SindhPolice کو شمالی علاقہ جات کی سیر کروانا محکمہ سیاحت کو مہنگا پڑ گیا ہے۔😂
Non-Sarcastic	تصویروں سے لےکر لاک اپ تک، نون لیگ کو سمجھ ہی نہیں آئی انکے ساتھ کیا ہوا۔ زرداری کھیل گیا 👏
Sarcastic	رہڈیو پاکستان سے 749 ورکرز فارغ کر دیئے گئے، ذرائع 👇 کپتان تو کہتا 2020 نوکریاں دینے کا سال ہے ترقی کرنے کا سال ہے🤣 StateAboveStateRejected
Sarcastic	آج شبلی، فیاض ، شیدا ، فواد ، گل ، مسٹر اکبر پریس کانفرنس نہیں کریں گے ؟ 😂😂 WeStandWithSindhPolice PunjabPolice آپ بھی اب تھوڑی عزت بنا لیں ۔
Sarcastic	اور کامران صاحب چپیڑ کھا کر چوڑے ہوتے ہوئے کہ اور مار کے دکھاو پھر بتاتا ہوں 😂
Non-Sarcastic	اگر تمہیں رہنے کے لئے جگہ چاہئے تو میں تمہیں اپنی آنکھوں کی روشنی میں رکھ سکتی ہوں ... 🖤🔥
Non-Sarcastic	اس سہیلے کنجر دی بےبے دا چمڑہ تے سُک گیا جے۔ اوتھے تے تیل دا پیپا پانا پئے گا البتہ اس دی بھیناں قابل کاشت نیں 😍
Non-Sarcastic	انیس بیس سالوں نے تھکا دیا ہمیں یہ لوگ ساٹھ ستر کیسے گزار لیتے ہیں💔
Sarcastic	دھوبی کا کتا گھر کا نہ گھاٹ کااس میں کتا سے مراد `` کُتا '' '' dog '' ہی لیا سمجھاپڑھا بھی جاتا ہے لیکن آج نئی بات علم میں آئی تو ہماری علمیت کا جنازہ نکل گیا یہ لفظ کُتا نہیں بلکہ کَتا ہے جس سے مراد کپڑے دھونے کا وہ ڈنڈا ہے جسے دھوبی ساتھ لیے پھرتا ہے 👇
Sarcastic	سا یکو نانی نے ابھی پہلا جلوہ دیکھا ہے خلا ئ مخلو ق کا اگر نہیں تو اپنے ابّے سے پوچھ لو Game کہتی تھی یہ بڑ وں کی لڑائی ہے 😭😭
Sarcastic	بلاول بھٹو کا کوئٹہ جلسے میں شرکت سے انکار اے پیا جے انقلاب 😂
Non-Sarcastic	جن کو دنیا میں نہیں ان ﷺ کی شفاعت پر یقیں حشر میں اُن کو جہنم سے بچا سکتا ہے کون 💖 صَلَّى اللَّهُ عَلَيْهِ وآله وَسَلَّم 💖
Non-Sarcastic	😧😧اور میری بسکٹ تو گرم چائے میں بھی نہیں گرتا
Non-Sarcastic	یہ کتا کم از کم حامد میر سے زیادہ محنتی ہے جو خبر کیلئے محنت کر رہا ہے بجائے تکے مارنے کے😂😂
Sarcastic	اُسی ریاست کے اوپر والی ریاست نے نواز شریف کو کراچی جلسے میں تقریر نہ کرنے دی ۔۔ ظالم 😂
Sarcastic	سر آپ نے تو غزوۂ ہِند کرنا تھا ، آپ غزوۂ سندھ کر رہے ہیں۔ 😐 StateAboveStateRejected
Sarcastic	چلو جناب ۔۔قطری نانی کے دوبارہ زلیل ہونے کا وقت ہوا چاہتا ہے ۔۔۔۔😂😂😂
Non-Sarcastic	`` بـے شـک وہ شـخـص کامـیاب ہـو گیـا جـس نـے اپـنے نـفس کـو پـاکـیزہ رکـھا `` الـــقـــرآن °❤️🔥
Non-Sarcastic	🐷 للو اینکر خان اس وقت سندھ ہولیس کے ایشو کو زاتی طور پر اینگل دے رہا ہے کہ بلاول نے چیف سے مدد مانگ کر نواز شریف کے بیانیے سے منہ موڑا۔۔ او گدھے نما اینکر اس نے تمہارے نالائق وزیراعظم کو اپنی جوتی کی نوک پر رکھا اور اسکو توجہ تک نا دی سیدھا اسی ادارے کو کہا جس نے یہ کروایا ہے
Non-Sarcastic	آلو200روپےدرجن😅 انڈے200کلو☺ آٹا600روپےلیٹر😁 چینی 100 روپےمربع فٹ😄 سونا1لاکھ روپےکلومیڑ😉 سائنسدان کا نام بتائیں؟ 😂
Sarcastic	جب بھی کنڈوم کی کوالٹی چیک کئے بغیر کنڈوم کا استعمال کروگے تو نتیجہ فیاض چوہان جیسا بندہ ہوگا۔ لخد دی لعنت۔✊ BachaKhanO…
Sarcastic	پٹواریوں_کی_مادرملت دا منہ اینج اے جیویں کھوتی سٹینڈ تے لائی ہُندی😂😂🙏
Sarcastic	یہ لوگ سندھ پولیس کو مراد سعید سمجھ ریے تھے ہن مزا آیا جے ۔پٹیل صاحب 😀😀😀
Non-Sarcastic	مرشد نے پہلے ہی بتادیا تھا کہ ان دو میں سے ایک ضرور جیتے گا مرشد کی جٸے ہو✊
Non-Sarcastic	دوستوں میں ذیابطیس کی وجہ سے شدید بیمار ہوگیا ہوں پلیز میرے لیے دعاۓ صحت کردیں بہت بہت شکریہ جزاک اللہ💚
